Previous State,New State
"[-156.86, -369.49, 3.3736703364525065, 23.51, 4.66, 1266.19, 2.8]","[-152.2, -368.41, 3.4778962287437736, 24.2, 1.85, 1270.62, 2.76]"
"[-152.2, -368.41, 3.4778962287437736, 24.2, 1.85, 1270.62, 2.76]","[-147.69, -366.74, 3.5860854305256122, 23.68, -3.4, 1275.07, 2.67]"
"[-147.69, -366.74, 3.5860854305256122, 23.68, -3.4, 1275.07, 2.67]","[-143.52, -364.53, 3.7239568914585366, 23.85, 4.37, 1279.44, 2.5]"
"[-143.52, -364.53, 3.7239568914585366, 23.85, 4.37, 1279.44, 2.5]","[-139.56, -361.74, 3.8758014410431523, 24.45, 3.17, 1283.96, 2.3]"
"[-139.56, -361.74, 3.8758014410431523, 24.45, 3.17, 1283.96, 2.3]","[-135.9, -358.44, 4.020433805258373, 24.74, 2.67, 1288.61, 2.09]"
"[-135.9, -358.44, 4.020433805258373, 24.74, 2.67, 1288.61, 2.09]","[-132.63, -354.67, 4.176862326070302, 24.93, 3.02, 1293.36, 1.85]"
"[-132.63, -354.67, 4.176862326070302, 24.93, 3.02, 1293.36, 1.85]","[-129.81, -350.49, 4.28487671543982, 25.23, 3.78, 1298.2, 1.59]"
"[-129.81, -350.49, 4.28487671543982, 25.23, 3.78, 1298.2, 1.59]","[-127.47, -345.93, 4.394828551093168, 25.75, 4.07, 1303.16, 1.32]"
"[-127.47, -345.93, 4.394828551093168, 25.75, 4.07, 1303.16, 1.32]","[-125.62, -341.03, 4.466823462869398, 26.67, 6.48, 1308.31, 0.95]"
"[-125.62, -341.03, 4.466823462869398, 26.67, 6.48, 1308.31, 0.95]","[-124.15, -335.76, 4.466823462869398, 28.03, 6.6, 1313.72, 0.5]"
"[-124.15, -335.76, 4.466823462869398, 28.03, 6.6, 1313.72, 0.5]","[-122.74, -330.2, 4.466823462869398, 29.26, 6.57, 1319.43, 0.24]"
"[-122.74, -330.2, 4.466823462869398, 29.26, 6.57, 1319.43, 0.24]","[-121.27, -324.41, 4.466823462869398, 30.47, 6.19, 1325.39, 0.29]"
"[-121.27, -324.41, 4.466823462869398, 30.47, 6.19, 1325.39, 0.29]","[-119.74, -318.39, 4.466823462869398, 31.63, 5.36, 1331.59, 0.61]"
"[-119.74, -318.39, 4.466823462869398, 31.63, 5.36, 1331.59, 0.61]","[-118.15, -312.15, 4.466823462869398, 32.73, 5.31, 1338.0, 1.07]"
"[-118.15, -312.15, 4.466823462869398, 32.73, 5.31, 1338.0, 1.07]","[-116.6, -305.69, 4.51205413806157, 33.76, 5.23, 1344.65, 1.42]"
"[-116.6, -305.69, 4.51205413806157, 33.76, 5.23, 1344.65, 1.42]","[-115.14, -298.99, 4.51205413806157, 34.79, 4.89, 1351.51, 1.58]"
"[-115.14, -298.99, 4.51205413806157, 34.79, 4.89, 1351.51, 1.58]","[-113.68, -292.09, 4.51205413806157, 35.76, 4.91, 1358.59, 1.62]"
"[-113.68, -292.09, 4.51205413806157, 35.76, 4.91, 1358.59, 1.62]","[-112.18, -285.0, 4.51205413806157, 36.69, 4.19, 1365.83, 1.64]"
"[-112.18, -285.0, 4.51205413806157, 36.69, 4.19, 1365.83, 1.64]","[-110.64, -277.73, 4.51205413806157, 37.58, 4.31, 1373.26, 1.66]"
"[-110.64, -277.73, 4.51205413806157, 37.58, 4.31, 1373.26, 1.66]","[-109.22, -270.32, 4.570849507060263, 37.72, 3.45, 1380.81, 1.54]"
"[-109.22, -270.32, 4.570849507060263, 37.72, 3.45, 1380.81, 1.54]","[-108.22, -262.78, 4.71238898038469, 38.26, 3.51, 1388.39, 0.97]"
"[-108.22, -262.78, 4.71238898038469, 38.26, 3.51, 1388.39, 0.97]","[-107.76, -255.06, 4.71238898038469, 39.05, 5.19, 1396.04, -0.15]"
"[-107.76, -255.06, 4.71238898038469, 39.05, 5.19, 1396.04, -0.15]","[-107.51, -247.16, 4.71238898038469, 39.9, 4.13, 1403.82, -1.52]"
"[-107.51, -247.16, 4.71238898038469, 39.9, 4.13, 1403.82, -1.52]","[-107.09, -239.12, 4.71238898038469, 40.65, 3.38, 1411.79, -2.75]"
"[-107.09, -239.12, 4.71238898038469, 40.65, 3.38, 1411.79, -2.75]","[-106.39, -230.94, 4.570849507060263, 41.38, 4.29, 1419.95, -3.72]"
"[-106.39, -230.94, 4.570849507060263, 41.38, 4.29, 1419.95, -3.72]","[-105.37, -222.66, 4.570849507060263, 42.05, 3.46, 1428.33, -4.3]"
"[-105.37, -222.66, 4.570849507060263, 42.05, 3.46, 1428.33, -4.3]","[-103.91, -214.31, 4.51205413806157, 42.69, 3.64, 1436.82, -4.39]"
"[-103.91, -214.31, 4.51205413806157, 42.69, 3.64, 1436.82, -4.39]","[-102.09, -205.89, 4.466823462869398, 43.4, 3.56, 1445.43, -4.12]"
"[-102.09, -205.89, 4.466823462869398, 43.4, 3.56, 1445.43, -4.12]","[-100.11, -197.37, 4.466823462869398, 44.08, 3.4, 1454.17, -3.72]"
"[-100.11, -197.37, 4.466823462869398, 44.08, 3.4, 1454.17, -3.72]","[-98.16, -188.71, 4.51205413806157, 44.72, 2.86, 1463.01, -3.4]"
"[-98.16, -188.71, 4.51205413806157, 44.72, 2.86, 1463.01, -3.4]","[-96.3, -179.9, 4.51205413806157, 45.35, 3.06, 1472.01, -3.27]"
"[-96.3, -179.9, 4.51205413806157, 45.35, 3.06, 1472.01, -3.27]","[-94.45, -170.96, 4.51205413806157, 45.95, 2.95, 1481.13, -3.22]"
"[-94.45, -170.96, 4.51205413806157, 45.95, 2.95, 1481.13, -3.22]","[-92.58, -161.91, 4.51205413806157, 46.21, -1.84, 1490.36, -3.18]"
"[-92.58, -161.91, 4.51205413806157, 46.21, -1.84, 1490.36, -3.18]","[-90.61, -152.86, 4.466823462869398, 46.51, 2.89, 1499.61, -3.04]"
"[-90.61, -152.86, 4.466823462869398, 46.51, 2.89, 1499.61, -3.04]","[-88.3, -143.8, 4.428594871176362, 47.05, 2.96, 1508.96, -2.59]"
"[-88.3, -143.8, 4.428594871176362, 47.05, 2.96, 1508.96, -2.59]","[-85.71, -134.69, 4.428594871176362, 47.62, 2.64, 1518.4, -1.86]"
"[-85.71, -134.69, 4.428594871176362, 47.62, 2.64, 1518.4, -1.86]","[-82.99, -125.5, 4.428594871176362, 48.16, 2.63, 1527.93, -1.04]"
"[-82.99, -125.5, 4.428594871176362, 48.16, 2.63, 1527.93, -1.04]","[-80.07, -116.27, 4.3642229591117285, 48.64, 2.68, 1537.56, -0.19]"
"[-80.07, -116.27, 4.3642229591117285, 48.64, 2.68, 1537.56, -0.19]","[-76.81, -107.06, 4.336005498066962, 49.09, 2.56, 1547.33, 0.59]"
"[-76.81, -107.06, 4.336005498066962, 49.09, 2.56, 1547.33, 0.59]","[-73.11, -97.91, 4.28487671543982, 49.54, 2.45, 1557.28, 1.15]"
"[-73.11, -97.91, 4.28487671543982, 49.54, 2.45, 1557.28, 1.15]","[-68.93, -88.88, 4.217454854043794, 49.91, 2.61, 1567.36, 1.25]"
"[-68.93, -88.88, 4.217454854043794, 49.91, 2.61, 1567.36, 1.25]","[-64.28, -80.0, 4.176862326070302, 50.3, 2.22, 1577.46, 0.76]"
"[-64.28, -80.0, 4.176862326070302, 50.3, 2.22, 1577.46, 0.76]","[-59.22, -71.26, 4.138875875961593, 50.68, 2.4, 1587.52, -0.21]"
"[-59.22, -71.26, 4.138875875961593, 50.68, 2.4, 1587.52, -0.21]","[-53.8, -62.64, 4.120700337958146, 51.13, 2.3, 1597.63, -1.27]"
"[-53.8, -62.64, 4.120700337958146, 51.13, 2.3, 1597.63, -1.27]","[-48.16, -54.06, 4.120700337958146, 51.56, 1.91, 1607.85, -2.29]"
"[-48.16, -54.06, 4.120700337958146, 51.56, 1.91, 1607.85, -2.29]","[-42.26, -45.55, 4.052401650997192, 51.92, 2.24, 1618.17, -3.06]"
"[-42.26, -45.55, 4.052401650997192, 51.92, 2.24, 1618.17, -3.06]","[-36.03, -37.2, 4.036258470824029, 52.31, 2.08, 1628.58, -3.49]"
"[-36.03, -37.2, 4.036258470824029, 52.31, 2.08, 1628.58, -3.49]","[-29.53, -28.95, 4.036258470824029, 52.71, 1.81, 1639.08, -3.65]"
"[-29.53, -28.95, 4.036258470824029, 52.71, 1.81, 1639.08, -3.65]","[-22.83, -20.78, 3.989654732571274, 52.73, -1.89, 1649.65, -3.61]"
"[-22.83, -20.78, 3.989654732571274, 52.73, -1.89, 1649.65, -3.61]","[-15.91, -12.8, 3.959914604221353, 52.97, 2.27, 1660.2, -3.26]"
"[-15.91, -12.8, 3.959914604221353, 52.97, 2.27, 1660.2, -3.26]","[-8.78, -4.92, 3.974663011931441, 53.37, 2.18, 1670.82, -2.69]"
"[-8.78, -4.92, 3.974663011931441, 53.37, 2.18, 1670.82, -2.69]","[-1.68, 3.1, 4.020433805258373, 53.73, 2.03, 1681.52, -2.22]"
"[-1.68, 3.1, 4.020433805258373, 53.73, 2.03, 1681.52, -2.22]","[5.27, 11.35, 4.036258470824029, 54.1, 1.68, 1692.31, -2.0]"
"[5.27, 11.35, 4.036258470824029, 54.1, 1.68, 1692.31, -2.0]","[12.15, 19.75, 4.036258470824029, 54.47, 1.59, 1703.16, -1.94]"
"[12.15, 19.75, 4.036258470824029, 54.47, 1.59, 1703.16, -1.94]","[19.04, 28.23, 4.036258470824029, 54.83, 2.0, 1714.09, -1.91]"
"[19.04, 28.23, 4.036258470824029, 54.83, 2.0, 1714.09, -1.91]","[25.96, 36.78, 4.036258470824029, 55.17, 1.36, 1725.1, -1.89]"
"[25.96, 36.78, 4.036258470824029, 55.17, 1.36, 1725.1, -1.89]","[32.97, 45.34, 4.004905768605346, 55.48, 1.46, 1736.16, -1.81]"
"[32.97, 45.34, 4.004905768605346, 55.48, 1.46, 1736.16, -1.81]","[40.18, 53.81, 3.989654732571274, 55.78, 1.8, 1747.29, -1.5]"
"[40.18, 53.81, 3.989654732571274, 55.78, 1.8, 1747.29, -1.5]","[47.58, 62.21, 3.974663011931441, 56.1, 1.83, 1758.47, -0.96]"
"[47.58, 62.21, 3.974663011931441, 56.1, 1.83, 1758.47, -0.96]","[55.01, 70.65, 4.020433805258373, 56.37, 0.84, 1769.7, -0.4]"
"[55.01, 70.65, 4.020433805258373, 56.37, 0.84, 1769.7, -0.4]","[62.29, 79.3, 4.052401650997192, 56.63, 1.24, 1781.0, -0.09]"
"[62.29, 79.3, 4.052401650997192, 56.63, 1.24, 1781.0, -0.09]","[69.39, 88.16, 4.052401650997192, 56.93, 1.32, 1792.36, -0.05]"
"[69.39, 88.16, 4.052401650997192, 56.93, 1.32, 1792.36, -0.05]","[76.51, 97.08, 4.020433805258373, 57.19, 1.64, 1803.77, -0.05]"
"[76.51, 97.08, 4.020433805258373, 57.19, 1.64, 1803.77, -0.05]","[83.8, 105.92, 4.004905768605346, 57.45, 1.53, 1815.23, 0.14]"
"[83.8, 105.92, 4.004905768605346, 57.45, 1.53, 1815.23, 0.14]","[91.26, 114.7, 4.004905768605346, 57.72, 1.27, 1826.74, 0.49]"
"[91.26, 114.7, 4.004905768605346, 57.72, 1.27, 1826.74, 0.49]","[98.8, 123.48, 4.004905768605346, 57.98, 1.58, 1838.31, 0.91]"
"[98.8, 123.48, 4.004905768605346, 57.98, 1.58, 1838.31, 0.91]","[106.38, 132.29, 4.004905768605346, 58.23, 1.55, 1849.92, 1.34]"
"[106.38, 132.29, 4.004905768605346, 58.23, 1.55, 1849.92, 1.34]","[113.98, 141.14, 4.004905768605346, 58.47, 1.2, 1861.58, 1.77]"
"[113.98, 141.14, 4.004905768605346, 58.47, 1.2, 1861.58, 1.77]","[121.59, 150.05, 4.004905768605346, 58.7, 0.81, 1873.29, 2.17]"
"[121.59, 150.05, 4.004905768605346, 58.7, 0.81, 1873.29, 2.17]","[129.09, 159.1, 4.052401650997192, 58.86, 0.2, 1885.05, 2.38]"
"[129.09, 159.1, 4.052401650997192, 58.86, 0.2, 1885.05, 2.38]","[136.36, 168.39, 4.085744768743949, 59.05, 1.5, 1896.84, 2.27]"
"[136.36, 168.39, 4.085744768743949, 59.05, 1.5, 1896.84, 2.27]","[143.41, 177.89, 4.085744768743949, 59.28, 0.65, 1908.67, 1.86]"
"[143.41, 177.89, 4.085744768743949, 59.28, 0.65, 1908.67, 1.86]","[150.46, 187.45, 4.068887871591405, 59.49, 0.87, 1920.54, 1.4]"
"[150.46, 187.45, 4.068887871591405, 59.49, 0.87, 1920.54, 1.4]","[157.63, 196.97, 4.036258470824029, 59.67, 0.93, 1932.45, 1.06]"
"[157.63, 196.97, 4.036258470824029, 59.67, 0.93, 1932.45, 1.06]","[165.05, 206.34, 4.004905768605346, 59.82, 0.7, 1944.4, 1.0]"
"[165.05, 206.34, 4.004905768605346, 59.82, 0.7, 1944.4, 1.0]","[172.7, 215.48, 3.989654732571274, 58.68, -15.4, 1956.31, 1.29]"
"[172.7, 215.48, 3.989654732571274, 58.68, -15.4, 1956.31, 1.29]","[180.13, 224.06, 3.989654732571274, 54.81, -19.69, 1967.67, 1.73]"
"[180.13, 224.06, 3.989654732571274, 54.81, -19.69, 1967.67, 1.73]","[187.06, 232.07, 4.020433805258373, 51.02, -18.9, 1978.24, 2.13]"
"[187.06, 232.07, 4.020433805258373, 51.02, -18.9, 1978.24, 2.13]","[193.4, 239.62, 4.036258470824029, 47.58, -20.79, 1988.1, 2.35]"
"[193.4, 239.62, 4.036258470824029, 47.58, -20.79, 1988.1, 2.35]","[199.17, 246.67, 4.036258470824029, 43.71, -17.67, 1997.21, 2.44]"
"[199.17, 246.67, 4.036258470824029, 43.71, -17.67, 1997.21, 2.44]","[204.41, 253.23, 4.068887871591405, 40.18, -18.67, 2005.6, 2.44]"
"[204.41, 253.23, 4.068887871591405, 40.18, -18.67, 2005.6, 2.44]","[209.03, 259.38, 4.1030036723538945, 36.91, -16.48, 2013.29, 2.21]"
"[209.03, 259.38, 4.1030036723538945, 36.91, -16.48, 2013.29, 2.21]","[213.09, 265.12, 4.120700337958146, 33.33, -18.53, 2020.3, 1.82]"
"[213.09, 265.12, 4.120700337958146, 33.33, -18.53, 2020.3, 1.82]","[216.64, 270.33, 4.120700337958146, 29.77, -16.74, 2026.56, 1.44]"
"[216.64, 270.33, 4.120700337958146, 29.77, -16.74, 2026.56, 1.44]","[219.65, 275.1, 4.1967949741386, 26.84, -10.02, 2032.14, 1.17]"
"[219.65, 275.1, 4.1967949741386, 26.84, -10.02, 2032.14, 1.17]","[222.1, 279.75, 4.309673138804028, 25.9, -2.84, 2037.21, 0.95]"
"[222.1, 279.75, 4.309673138804028, 25.9, -2.84, 2037.21, 0.95]","[224.01, 284.49, 4.394828551093168, 25.31, -2.76, 2042.26, 0.67]"
"[224.01, 284.49, 4.394828551093168, 25.31, -2.76, 2042.26, 0.67]","[225.33, 289.32, 4.570849507060263, 24.87, 1.61, 2047.21, 0.25]"
"[225.33, 289.32, 4.570849507060263, 24.87, 1.61, 2047.21, 0.25]","[226.02, 294.3, 4.71238898038469, 25.39, 4.21, 2052.23, -0.31]"
"[226.02, 294.3, 4.71238898038469, 25.39, 4.21, 2052.23, -0.31]","[226.06, 299.41, 4.853928453709116, 25.47, -2.01, 2057.42, -0.95]"
"[226.06, 299.41, 4.853928453709116, 25.47, -2.01, 2057.42, -0.95]","[225.42, 304.41, 4.957954497899982, 24.85, -2.64, 2062.61, -1.58]"
"[225.42, 304.41, 4.957954497899982, 24.85, -2.64, 2062.61, -1.58]","[224.2, 309.16, 5.029949409676211, 24.23, -2.54, 2067.75, -2.11]"
"[224.2, 309.16, 5.029949409676211, 24.23, -2.54, 2067.75, -2.11]","[222.55, 313.66, 5.115104821965351, 23.66, -3.39, 2072.83, -2.47]"
"[222.55, 313.66, 5.115104821965351, 23.66, -3.39, 2072.83, -2.47]","[220.43, 317.86, 5.267200013364761, 23.73, 5.4, 2077.85, -2.78]"
"[220.43, 317.86, 5.267200013364761, 23.73, 5.4, 2077.85, -2.78]","[217.74, 321.86, 5.435123228198105, 24.34, 4.61, 2082.97, -3.14]"
"[217.74, 321.86, 5.435123228198105, 24.34, 4.61, 2082.97, -3.14]","[214.47, 325.55, 5.5886870415530305, 24.87, 4.1, 2088.24, -3.63]"
"[214.47, 325.55, 5.5886870415530305, 24.87, 4.1, 2088.24, -3.63]","[210.68, 328.88, 5.664456616507335, 25.57, 4.2, 2093.66, -4.2]"
"[210.68, 328.88, 5.664456616507335, 25.57, 4.2, 2093.66, -4.2]","[206.49, 331.92, 5.712748197779664, 26.53, 8.12, 2099.25, -4.73]"
"[206.49, 331.92, 5.712748197779664, 26.53, 8.12, 2099.25, -4.73]","[201.97, 334.96, 5.6887995071785245, 27.94, 5.95, 2105.13, -4.88]"
"[201.97, 334.96, 5.6887995071785245, 27.94, 5.95, 2105.13, -4.88]","[197.27, 338.18, 5.6887995071785245, 29.03, 3.2, 2111.21, -4.43]"
"[197.27, 338.18, 5.6887995071785245, 29.03, 3.2, 2111.21, -4.43]","[192.41, 341.3, 5.771095554245439, 28.61, -2.82, 2117.56, -3.54]"
"[192.41, 341.3, 5.771095554245439, 28.61, -2.82, 2117.56, -3.54]","[187.42, 343.95, 5.871668461112098, 27.86, -3.71, 2123.32, -2.6]"
"[187.42, 343.95, 5.871668461112098, 27.86, -3.71, 2123.32, -2.6]","[182.3, 345.97, 6.009792275712113, 27.6, 4.06, 2128.92, -1.91]"
"[182.3, 345.97, 6.009792275712113, 27.6, 4.06, 2128.92, -1.91]","[176.91, 347.46, 6.112355638050482, 28.29, 3.67, 2134.6, -1.43]"
"[176.91, 347.46, 6.112355638050482, 28.29, 3.67, 2134.6, -1.43]","[171.27, 348.41, 6.223149248734308, 28.84, 3.52, 2140.39, -1.11]"
"[171.27, 348.41, 6.223149248734308, 28.84, 3.52, 2140.39, -1.11]","[165.47, 348.79, 0.06003605844527842, 29.28, 3.72, 2146.29, -0.97]"
"[165.47, 348.79, 0.06003605844527842, 29.28, 3.72, 2146.29, -0.97]","[159.56, 348.54, 0.1606906529519106, 29.75, 3.64, 2152.32, -0.99]"
"[159.56, 348.54, 0.1606906529519106, 29.75, 3.64, 2152.32, -0.99]","[153.61, 347.7, 0.23207768286271319, 30.38, 4.37, 2158.4, -1.14]"
"[153.61, 347.7, 0.23207768286271319, 30.38, 4.37, 2158.4, -1.14]","[147.59, 346.34, 0.27339303146747324, 31.42, 5.27, 2164.66, -1.32]"
"[147.59, 346.34, 0.27339303146747324, 31.42, 5.27, 2164.66, -1.32]","[141.49, 344.51, 0.34691689752716176, 32.34, 4.56, 2171.13, -1.42]"
"[141.49, 344.51, 0.34691689752716176, 32.34, 4.56, 2171.13, -1.42]","[135.34, 342.27, 0.41151684606748806, 33.14, 3.95, 2177.85, -1.35]"
"[135.34, 342.27, 0.41151684606748806, 33.14, 3.95, 2177.85, -1.35]","[129.21, 339.56, 0.4892907780141157, 33.88, 4.31, 2184.62, -1.17]"
"[129.21, 339.56, 0.4892907780141157, 33.88, 4.31, 2184.62, -1.17]","[123.15, 336.36, 0.5586005653428008, 34.62, 3.9, 2191.54, -0.93]"
"[123.15, 336.36, 0.5586005653428008, 34.62, 3.9, 2191.54, -0.93]","[117.26, 332.59, 0.6560605909249226, 35.25, 4.02, 2198.62, -0.59]"
"[117.26, 332.59, 0.6560605909249226, 35.25, 4.02, 2198.62, -0.59]","[111.62, 328.25, 0.7342087874533589, 35.93, 4.08, 2205.76, -0.26]"
"[111.62, 328.25, 0.7342087874533589, 35.93, 4.08, 2205.76, -0.26]","[106.2, 323.42, 0.7894982093461719, 36.71, 4.13, 2213.02, 0.16]"
"[106.2, 323.42, 0.7894982093461719, 36.71, 4.13, 2213.02, 0.16]","[100.89, 318.21, 0.80380231893303, 37.59, 4.34, 2220.42, 0.74]"
"[100.89, 318.21, 0.80380231893303, 37.59, 4.34, 2220.42, 0.74]","[95.64, 312.79, 0.8183219506315598, 37.81, 5.8, 2227.91, 1.43]"
"[95.64, 312.79, 0.8183219506315598, 37.81, 5.8, 2227.91, 1.43]","[90.41, 307.2, 0.8330703583416478, 38.7, 4.27, 2235.55, 2.04]"
"[90.41, 307.2, 0.8330703583416478, 38.7, 4.27, 2235.55, 2.04]","[85.23, 301.35, 0.8946658172342352, 39.45, 3.91, 2243.38, 2.39]"
"[85.23, 301.35, 0.8946658172342352, 39.45, 3.91, 2243.38, 2.39]","[80.18, 295.18, 0.9108089974073983, 40.26, 4.17, 2251.35, 2.39]"
"[80.18, 295.18, 0.9108089974073983, 40.26, 4.17, 2251.35, 2.39]","[75.18, 288.76, 0.9108089974073983, 41.05, 4.1, 2259.47, 2.21]"
"[75.18, 288.76, 0.9108089974073983, 41.05, 4.1, 2259.47, 2.21]","[70.12, 282.21, 0.9108089974073983, 41.8, 3.55, 2267.74, 2.05]"
"[70.12, 282.21, 0.9108089974073983, 41.8, 3.55, 2267.74, 2.05]","[64.95, 275.54, 0.9108089974073983, 42.53, 3.42, 2276.17, 1.91]"
"[64.95, 275.54, 0.9108089974073983, 42.53, 3.42, 2276.17, 1.91]","[59.69, 268.76, 0.9108089974073983, 43.24, 3.49, 2284.75, 1.76]"
"[59.69, 268.76, 0.9108089974073983, 43.24, 3.49, 2284.75, 1.76]","[54.35, 261.87, 0.9108089974073983, 43.94, 3.38, 2293.46, 1.63]"
"[54.35, 261.87, 0.9108089974073983, 43.94, 3.38, 2293.46, 1.63]","[48.93, 254.88, 0.9108089974073983, 44.62, 3.38, 2302.31, 1.52]"
"[48.93, 254.88, 0.9108089974073983, 44.62, 3.38, 2302.31, 1.52]","[43.42, 247.77, 0.9108089974073983, 45.29, 3.41, 2311.3, 1.43]"
"[43.42, 247.77, 0.9108089974073983, 45.29, 3.41, 2311.3, 1.43]","[37.85, 240.55, 0.9108089974073983, 45.93, 2.67, 2320.42, 1.32]"
"[37.85, 240.55, 0.9108089974073983, 45.93, 2.67, 2320.42, 1.32]","[32.28, 233.2, 0.9441521151541561, 46.08, -1.51, 2329.64, 1.13]"
"[32.28, 233.2, 0.9441521151541561, 46.08, -1.51, 2329.64, 1.13]","[26.78, 225.75, 0.9441521151541561, 46.63, 3.45, 2338.9, 0.82]"
"[26.78, 225.75, 0.9441521151541561, 46.63, 3.45, 2338.9, 0.82]","[21.24, 218.18, 0.9441521151541561, 47.24, 3.01, 2348.28, 0.47]"
"[21.24, 218.18, 0.9441521151541561, 47.24, 3.01, 2348.28, 0.47]","[15.63, 210.5, 0.9441521151541561, 47.83, 3.08, 2357.78, 0.1]"
"[15.63, 210.5, 0.9441521151541561, 47.83, 3.08, 2357.78, 0.1]","[9.96, 202.73, 0.9441521151541561, 48.41, 3.08, 2367.4, -0.28]"
"[9.96, 202.73, 0.9441521151541561, 48.41, 3.08, 2367.4, -0.28]","[4.22, 194.86, 0.9441521151541561, 48.96, 2.51, 2377.13, -0.66]"
"[4.22, 194.86, 0.9441521151541561, 48.96, 2.51, 2377.13, -0.66]","[-1.58, 186.91, 0.9441521151541561, 49.5, 2.61, 2386.97, -1.05]"
"[-1.58, 186.91, 0.9441521151541561, 49.5, 2.61, 2386.97, -1.05]","[-7.45, 178.88, 0.9441521151541561, 50.03, 2.39, 2396.92, -1.44]"
"[-7.45, 178.88, 0.9441521151541561, 50.03, 2.39, 2396.92, -1.44]","[-13.39, 170.76, 0.9441521151541561, 50.53, 2.56, 2406.96, -1.82]"
"[-13.39, 170.76, 0.9441521151541561, 50.53, 2.56, 2406.96, -1.82]","[-19.38, 162.57, 0.9441521151541561, 51.02, 2.4, 2417.11, -2.2]"
"[-19.38, 162.57, 0.9441521151541561, 51.02, 2.4, 2417.11, -2.2]","[-25.45, 154.31, 0.9272952180016123, 51.49, 2.03, 2427.35, -2.58]"
"[-25.45, 154.31, 0.9272952180016123, 51.49, 2.03, 2427.35, -2.58]","[-31.6, 145.99, 0.9272952180016123, 51.96, 1.95, 2437.69, -2.93]"
"[-31.6, 145.99, 0.9272952180016123, 51.96, 1.95, 2437.69, -2.93]","[-37.82, 137.62, 0.9272952180016123, 52.4, 2.21, 2448.12, -3.28]"
"[-37.82, 137.62, 0.9272952180016123, 52.4, 2.21, 2448.12, -3.28]","[-44.12, 129.19, 0.9272952180016123, 52.84, 1.91, 2458.64, -3.6]"
"[-44.12, 129.19, 0.9272952180016123, 52.84, 1.91, 2458.64, -3.6]","[-50.48, 120.71, 0.9272952180016123, 52.97, -4.88, 2469.23, -3.92]"
"[-50.48, 120.71, 0.9272952180016123, 52.97, -4.88, 2469.23, -3.92]","[-56.67, 112.45, 0.9272952180016123, 49.76, -19.38, 2479.55, -4.23]"
"[-56.67, 112.45, 0.9272952180016123, 49.76, -19.38, 2479.55, -4.23]","[-62.44, 104.79, 0.9272952180016123, 46.13, -19.75, 2489.14, -4.52]"
"[-62.44, 104.79, 0.9272952180016123, 46.13, -19.75, 2489.14, -4.52]","[-67.85, 97.81, 0.8788411516685797, 42.29, -17.99, 2497.98, -4.64]"
"[-67.85, 97.81, 0.8788411516685797, 42.29, -17.99, 2497.98, -4.64]","[-73.02, 91.54, 0.848062078981481, 38.92, -18.79, 2506.12, -4.49]"
"[-73.02, 91.54, 0.848062078981481, 38.92, -18.79, 2506.12, -4.49]","[-77.91, 85.95, 0.8330703583416478, 35.38, -17.29, 2513.53, -4.12]"
"[-77.91, 85.95, 0.8330703583416478, 35.38, -17.29, 2513.53, -4.12]","[-82.5, 81.0, 0.7894982093461719, 32.27, -15.01, 2520.26, -3.6]"
"[-82.5, 81.0, 0.7894982093461719, 32.27, -15.01, 2520.26, -3.6]","[-86.96, 76.74, 0.6687427032023717, 29.69, -6.26, 2526.33, -2.79]"
"[-86.96, 76.74, 0.6687427032023717, 29.69, -6.26, 2526.33, -2.79]","[-91.57, 73.14, 0.5468509506959441, 28.86, -3.0, 2531.97, -1.7]"
"[-91.57, 73.14, 0.5468509506959441, 28.86, -3.0, 2531.97, -1.7]","[-96.44, 70.15, 0.444492776935819, 28.43, 2.76, 2537.4, -0.41]"
"[-96.44, 70.15, 0.444492776935819, 28.43, 2.76, 2537.4, -0.41]","[-101.63, 67.58, 0.42245406218675574, 29.61, 6.47, 2543.11, 0.87]"
"[-101.63, 67.58, 0.42245406218675574, 29.61, 6.47, 2543.11, 0.87]","[-107.14, 65.09, 0.42245406218675574, 30.85, 4.38, 2549.26, 1.7]"
"[-107.14, 65.09, 0.42245406218675574, 30.85, 4.38, 2549.26, 1.7]","[-112.79, 62.61, 0.38979629647426056, 30.65, -3.6, 2555.63, 1.8]"
"[-112.79, 62.61, 0.38979629647426056, 30.65, -3.6, 2555.63, 1.8]","[-118.5, 60.58, 0.24236585103896321, 29.86, -3.24, 2561.87, 1.51]"
"[-118.5, 60.58, 0.24236585103896321, 29.86, -3.24, 2561.87, 1.51]","[-124.22, 59.2, 0.08008558003365901, 28.82, -3.68, 2568.01, 0.88]"
"[-124.22, 59.2, 0.08008558003365901, 28.82, -3.68, 2568.01, 0.88]","[-129.86, 58.51, 6.213128014091536, 27.68, -3.0, 2573.69, 0.12]"
"[-129.86, 58.51, 6.213128014091536, 27.68, -3.0, 2573.69, 0.12]","[-135.35, 58.48, 6.07161034742149, 26.88, 1.03, 2579.1, -0.62]"
"[-135.35, 58.48, 6.07161034742149, 26.88, 1.03, 2579.1, -0.62]","[-140.73, 59.12, 5.957455819884956, 26.73, 1.71, 2584.35, -1.34]"
"[-140.73, 59.12, 5.957455819884956, 26.73, 1.71, 2584.35, -1.34]","[-145.96, 60.43, 5.860731244992831, 26.79, 2.42, 2589.5, -2.03]"
"[-145.96, 60.43, 5.860731244992831, 26.79, 2.42, 2589.5, -2.03]","[-150.98, 62.38, 5.79389452916547, 26.82, -1.86, 2594.59, -2.71]"
